instruction,ISA,depend on macro,valid,why invalid,tested,comment
BX_IA_V512_VMAXPS_VpsHpsWps_Kmask,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,
BX_IA_V512_VMAXPD_VpdHpdWpd_Kmask,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,
BX_IA_V512_VMAXSS_VssHpsWss_Kmask,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,
BX_IA_V512_VMAXSD_VsdHpdWsd_Kmask,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,
BX_IA_V512_VSQRTPS_VpsWps,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,
BX_IA_V512_VSQRTPD_VpdWpd,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,
BX_IA_V512_VSQRTSS_VssHpsWss,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,
BX_IA_V512_VSQRTSD_VsdHpdWsd,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,
BX_IA_V512_VSQRTPS_VpsWps_Kmask,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,
BX_IA_V512_VSQRTPD_VpdWpd_Kmask,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,
BX_IA_V512_VSQRTSS_VssHpsWss_Kmask,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,
BX_IA_V512_VSQRTSD_VsdHpdWsd_Kmask,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,
BX_IA_V512_VCMPPS_KGwHpsWpsIb,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,5,
BX_IA_V512_VCMPPD_KGbHpdWpdIb,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,
BX_IA_V512_VCMPSS_KGbHssWssIb,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,
BX_IA_V512_VCMPSD_KGbHsdWsdIb,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,
BX_IA_V512_VRNDSCALEPS_VpsWpsIb_Kmask,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,
BX_IA_V512_VRNDSCALEPD_VpdWpdIb_Kmask,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,
BX_IA_V512_VRNDSCALESS_VssHpsWssIb_Kmask,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,
BX_IA_V512_VRNDSCALESD_VsdHpdWsdIb_Kmask,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,
BX_IA_V512_VUNPCKLPS_VpsHpsWps,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,
BX_IA_V512_VUNPCKLPD_VpdHpdWpd,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,
BX_IA_V512_VUNPCKLPS_VpsHpsWps_Kmask,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,
BX_IA_V512_VUNPCKLPD_VpdHpdWpd_Kmask,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,
BX_IA_V512_VUNPCKHPS_VpsHpsWps,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,
BX_IA_V512_VUNPCKHPD_VpdHpdWpd,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,
BX_IA_V512_VUNPCKHPS_VpsHpsWps_Kmask,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,
BX_IA_V512_VUNPCKHPD_VpdHpdWpd_Kmask,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,
BX_IA_V512_VPUNPCKLDQ_VdqHdqWdq,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,
BX_IA_V512_VPUNPCKLQDQ_VdqHdqWdq,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,
BX_IA_V512_VPUNPCKLDQ_VdqHdqWdq_Kmask,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,
BX_IA_V512_VPUNPCKLQDQ_VdqHdqWdq_Kmask,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,
BX_IA_V512_VPUNPCKHDQ_VdqHdqWdq,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,
BX_IA_V512_VPUNPCKHQDQ_VdqHdqWdq,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,
BX_IA_V512_VPUNPCKHDQ_VdqHdqWdq_Kmask,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,
BX_IA_V512_VPUNPCKHQDQ_VdqHdqWdq_Kmask,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,
BX_IA_V512_VPMULDQ_VdqHdqWdq,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,
BX_IA_V512_VPMULDQ_VdqHdqWdq_Kmask,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,
BX_IA_V512_VPMULUDQ_VdqHdqWdq,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,
BX_IA_V512_VPMULUDQ_VdqHdqWdq_Kmask,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,
BX_IA_V512_VUCOMISS_VssWss,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,
BX_IA_V512_VCOMISS_VssWss,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,
BX_IA_V512_VUCOMISD_VsdWsd,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,
BX_IA_V512_VCOMISD_VsdWsd,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,
BX_IA_V512_VCVTSS2SD_VsdWss,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,
BX_IA_V512_VCVTSD2SS_VssWsd,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,
BX_IA_V512_VCVTPS2PD_VpdWps,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,
BX_IA_V512_VCVTPD2PS_VpsWpd,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,
BX_IA_V512_VCVTSS2SD_VsdWss_Kmask,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,
BX_IA_V512_VCVTSD2SS_VssWsd_Kmask,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,
BX_IA_V512_VCVTPS2PD_VpdWps_Kmask,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,
BX_IA_V512_VCVTPD2PS_VpsWpd_Kmask,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,
BX_IA_V512_VCVTPS2DQ_VdqWps,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,
BX_IA_V512_VCVTPS2DQ_VdqWps_Kmask,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,
BX_IA_V512_VCVTTPS2DQ_VdqWps,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,
BX_IA_V512_VCVTTPS2DQ_VdqWps_Kmask,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,
BX_IA_V512_VCVTPD2DQ_VdqWpd,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,
BX_IA_V512_VCVTPD2DQ_VdqWpd_Kmask,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,
BX_IA_V512_VCVTTPD2DQ_VdqWpd,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,
BX_IA_V512_VCVTTPD2DQ_VdqWpd_Kmask,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,
BX_IA_V512_VCVTPH2PS_VpsWps,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,
BX_IA_V512_VCVTPH2PS_VpsWps_Kmask,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,
BX_IA_V512_VCVTPS2PH_WpsVpsIb,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,
BX_IA_V512_VCVTPS2PH_WpsVpsIb_Kmask,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,
BX_IA_V512_VMOVAPS_VpsWps,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,2163,
BX_IA_V512_VMOVAPS_VpsWps_Kmask,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,
BX_IA_V512_VMOVAPS_WpsVps,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,
BX_IA_V512_VMOVAPS_WpsVps_Kmask,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,
BX_IA_V512_VMOVAPD_VpdWpd,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,
BX_IA_V512_VMOVAPD_VpdWpd_Kmask,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,
BX_IA_V512_VMOVAPD_WpdVpd,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,
BX_IA_V512_VMOVAPD_WpdVpd_Kmask,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,
BX_IA_V512_VMOVUPS_VpsWps,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,5,
BX_IA_V512_VMOVUPS_VpsWps_Kmask,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,
BX_IA_V512_VMOVUPS_WpsVps,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,5,
BX_IA_V512_VMOVUPS_WpsVps_Kmask,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,
BX_IA_V512_VMOVUPD_VpdWpd,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,56464,
BX_IA_V512_VMOVUPD_VpdWpd_Kmask,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,
BX_IA_V512_VMOVUPD_WpdVpd,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,2990,
BX_IA_V512_VMOVUPD_WpdVpd_Kmask,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,
BX_IA_V512_VMOVSD_VsdHpdWsd,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,
BX_IA_V512_VMOVSS_VssHpsWss,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,
BX_IA_V512_VMOVSD_WsdHpdVsd,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,
BX_IA_V512_VMOVSS_WssHpsVss,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,
BX_IA_V512_VMOVSD_VsdWsd,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,
BX_IA_V512_VMOVSS_VssWss,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,2,
BX_IA_V512_VMOVSD_WsdVsd,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,
BX_IA_V512_VMOVSS_WssVss,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,
BX_IA_V512_VMOVSD_VsdHpdWsd_Kmask,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,
BX_IA_V512_VMOVSS_VssHpsWss_Kmask,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,
BX_IA_V512_VMOVSD_WsdHpdVsd_Kmask,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,
BX_IA_V512_VMOVSS_WssHpsVss_Kmask,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,
BX_IA_V512_VMOVSD_VsdWsd_Kmask,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,
BX_IA_V512_VMOVSS_VssWss_Kmask,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,
BX_IA_V512_VMOVSD_WsdVsd_Kmask,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,
BX_IA_V512_VMOVSS_WssVss_Kmask,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,
BX_IA_V512_VPABSB_VdqWdq,BX_ISA_AVX512_BW,BX_SUPPORT_EVEX,Y,,0,
BX_IA_V512_VPABSW_VdqWdq,BX_ISA_AVX512_BW,BX_SUPPORT_EVEX,Y,,0,
BX_IA_V512_VPABSD_VdqWdq,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,
BX_IA_V512_VPABSQ_VdqWdq,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,
BX_IA_V512_VPABSB_VdqWdq_Kmask,BX_ISA_AVX512_BW,BX_SUPPORT_EVEX,Y,,0,
BX_IA_V512_VPABSW_VdqWdq_Kmask,BX_ISA_AVX512_BW,BX_SUPPORT_EVEX,Y,,0,
BX_IA_V512_VPABSD_VdqWdq_Kmask,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,
BX_IA_V512_VPABSQ_VdqWdq_Kmask,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,
BX_IA_V512_VMOVNTDQA_VdqMdq,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,
BX_IA_V512_VMOVNTPS_MpsVps,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,
BX_IA_V512_VMOVNTPD_MpdVpd,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,
BX_IA_V512_VMOVNTDQ_MdqVdq,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,
BX_IA_V512_VPCMPEQB_KGqHdqWdq,BX_ISA_AVX512_BW,BX_SUPPORT_EVEX,Y,,0,
BX_IA_V512_VPCMPEQW_KGdHdqWdq,BX_ISA_AVX512_BW,BX_SUPPORT_EVEX,Y,,0,
BX_IA_V512_VPCMPGTB_KGqHdqWdq,BX_ISA_AVX512_BW,BX_SUPPORT_EVEX,Y,,0,
BX_IA_V512_VPCMPGTW_KGdHdqWdq,BX_ISA_AVX512_BW,BX_SUPPORT_EVEX,Y,,0,
BX_IA_V512_VPCMPEQD_KGwHdqWdq,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,
BX_IA_V512_VPCMPEQQ_KGbHdqWdq,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,
BX_IA_V512_VPCMPGTD_KGwHdqWdq,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,
BX_IA_V512_VPCMPGTQ_KGbHdqWdq,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,
BX_IA_V512_VPSRLW_VdqHdqWdq,BX_ISA_AVX512_BW,BX_SUPPORT_EVEX,Y,,0,
BX_IA_V512_VPSRLW_VdqHdqWdq_Kmask,BX_ISA_AVX512_BW,BX_SUPPORT_EVEX,Y,,0,
BX_IA_V512_VPSRAW_VdqHdqWdq,BX_ISA_AVX512_BW,BX_SUPPORT_EVEX,Y,,0,
BX_IA_V512_VPSRAW_VdqHdqWdq_Kmask,BX_ISA_AVX512_BW,BX_SUPPORT_EVEX,Y,,0,
BX_IA_V512_VPSLLW_VdqHdqWdq,BX_ISA_AVX512_BW,BX_SUPPORT_EVEX,Y,,0,
BX_IA_V512_VPSLLW_VdqHdqWdq_Kmask,BX_ISA_AVX512_BW,BX_SUPPORT_EVEX,Y,,0,
BX_IA_V512_VPSRLW_UdqIb,BX_ISA_AVX512_BW,BX_SUPPORT_EVEX,Y,,0,
BX_IA_V512_VPSRLW_UdqIb_Kmask,BX_ISA_AVX512_BW,BX_SUPPORT_EVEX,Y,,0,
BX_IA_V512_VPSLLW_UdqIb,BX_ISA_AVX512_BW,BX_SUPPORT_EVEX,Y,,0,
BX_IA_V512_VPSLLW_UdqIb_Kmask,BX_ISA_AVX512_BW,BX_SUPPORT_EVEX,Y,,0,
BX_IA_V512_VPSRAW_UdqIb,BX_ISA_AVX512_BW,BX_SUPPORT_EVEX,Y,,0,
BX_IA_V512_VPSRAW_UdqIb_Kmask,BX_ISA_AVX512_BW,BX_SUPPORT_EVEX,Y,,0,
BX_IA_V512_VPSRLD_VdqHdqWdq,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,
BX_IA_V512_VPSRLQ_VdqHdqWdq,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,
BX_IA_V512_VPSRLD_VdqHdqWdq_Kmask,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,
BX_IA_V512_VPSRLQ_VdqHdqWdq_Kmask,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,
BX_IA_V512_VPSLLD_VdqHdqWdq,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,
BX_IA_V512_VPSLLQ_VdqHdqWdq,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,
BX_IA_V512_VPSLLD_VdqHdqWdq_Kmask,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,
BX_IA_V512_VPSLLQ_VdqHdqWdq_Kmask,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,
BX_IA_V512_VPSRLD_UdqIb,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,
BX_IA_V512_VPSRLD_UdqIb_Kmask,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,
BX_IA_V512_VPSRLQ_UdqIb,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,
BX_IA_V512_VPSRLQ_UdqIb_Kmask,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,
BX_IA_V512_VPSLLD_UdqIb,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,
BX_IA_V512_VPSLLD_UdqIb_Kmask,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,
BX_IA_V512_VPSLLQ_UdqIb,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,
BX_IA_V512_VPSLLQ_UdqIb_Kmask,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,
BX_IA_V512_VPSHUFB_VdqHdqWdq,BX_ISA_AVX512_BW,BX_SUPPORT_EVEX,Y,,0,
BX_IA_V512_VPSHUFB_VdqHdqWdq_Kmask,BX_ISA_AVX512_BW,BX_SUPPORT_EVEX,Y,,0,
BX_IA_V512_VPERMQ_VdqWdqIb_Kmask,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,
BX_IA_V512_VPERMPD_VpdWpdIb_Kmask,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,
BX_IA_V512_VSHUFPS_VpsHpsWpsIb,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,
BX_IA_V512_VSHUFPD_VpdHpdWpdIb,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,
BX_IA_V512_VSHUFPS_VpsHpsWpsIb_Kmask,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,
BX_IA_V512_VSHUFPD_VpdHpdWpdIb_Kmask,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,
BX_IA_V512_VPERMILPS_VpsHpsWps,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,
BX_IA_V512_VPERMILPD_VpdHpdWpd,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,
BX_IA_V512_VPERMILPS_VpsHpsWps_Kmask,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,
BX_IA_V512_VPERMILPD_VpdHpdWpd_Kmask,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,
BX_IA_V512_VPERMILPS_VpsWpsIb,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,
BX_IA_V512_VPERMILPD_VpdWpdIb,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,
BX_IA_V512_VPERMILPS_VpsWpsIb_Kmask,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,
BX_IA_V512_VPERMILPD_VpdWpdIb_Kmask,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,
BX_IA_V512_VPSHUFD_VdqWdqIb,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,
BX_IA_V512_VPSHUFD_VdqWdqIb_Kmask,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,
BX_IA_V512_VPSHUFLW_VdqWdqIb,BX_ISA_AVX512_BW,BX_SUPPORT_EVEX,Y,,0,
BX_IA_V512_VPSHUFLW_VdqWdqIb_Kmask,BX_ISA_AVX512_BW,BX_SUPPORT_EVEX,Y,,0,
BX_IA_V512_VPSHUFHW_VdqWdqIb,BX_ISA_AVX512_BW,BX_SUPPORT_EVEX,Y,,0,
BX_IA_V512_VPSHUFHW_VdqWdqIb_Kmask,BX_ISA_AVX512_BW,BX_SUPPORT_EVEX,Y,,0,
BX_IA_V512_VPBROADCASTB_VdqEb,BX_ISA_AVX512_BW,BX_SUPPORT_EVEX,Y,,0,
BX_IA_V512_VPBROADCASTB_VdqEb_Kmask,BX_ISA_AVX512_BW,BX_SUPPORT_EVEX,Y,,0,
BX_IA_V512_VPBROADCASTW_VdqEw,BX_ISA_AVX512_BW,BX_SUPPORT_EVEX,Y,,0,
BX_IA_V512_VPBROADCASTW_VdqEw_Kmask,BX_ISA_AVX512_BW,BX_SUPPORT_EVEX,Y,,0,
BX_IA_V512_VPBROADCASTB_VdqWb,BX_ISA_AVX512_BW,BX_SUPPORT_EVEX,Y,,0,
BX_IA_V512_VPBROADCASTW_VdqWw,BX_ISA_AVX512_BW,BX_SUPPORT_EVEX,Y,,0,
BX_IA_V512_VPBROADCASTD_VdqWd,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,
BX_IA_V512_VPBROADCASTB_VdqWb_Kmask,BX_ISA_AVX512_BW,BX_SUPPORT_EVEX,Y,,0,
BX_IA_V512_VPBROADCASTW_VdqWw_Kmask,BX_ISA_AVX512_BW,BX_SUPPORT_EVEX,Y,,0,
BX_IA_V512_VPBROADCASTD_VdqWd_Kmask,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,
BX_IA_V512_VBROADCASTSS_VpsWss,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,
BX_IA_V512_VBROADCASTSS_VpsWss_Kmask,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,
BX_IA_V512_VMOVQ_WqVq,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,
BX_IA_V512_VMOVQ_VqWq,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,2668,
BX_IA_V512_VINSERTPS_VpsWssIb,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,16,
BX_IA_V512_VEXTRACTPS_EdVpsIb,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,
BX_IA_V512_VMOVLPS_VpsHpsMq,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,
BX_IA_V512_VMOVHPS_VpsHpsMq,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,
BX_IA_V512_VMOVLPS_MqVps,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,
BX_IA_V512_VMOVHPS_MqVps,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,
BX_IA_V512_VMOVLPD_MqVsd,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,
BX_IA_V512_VMOVHPD_MqVsd,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,
BX_IA_V512_VMOVLPD_VpdHpdMq,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,
BX_IA_V512_VMOVHPD_VpdHpdMq,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,
BX_IA_V512_VMOVDDUP_VpdWpd,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,
BX_IA_V512_VMOVSLDUP_VpsWps,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,
BX_IA_V512_VMOVSHDUP_VpsWps,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,
BX_IA_V512_VMOVDDUP_VpdWpd_Kmask,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,
BX_IA_V512_VMOVSLDUP_VpsWps_Kmask,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,
BX_IA_V512_VMOVSHDUP_VpsWps_Kmask,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,
BX_IA_V512_VPMOVQB_WdqVdq,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,
BX_IA_V512_VPMOVDB_WdqVdq,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,
BX_IA_V512_VPMOVWB_WdqVdq,BX_ISA_AVX512_BW,BX_SUPPORT_EVEX,Y,,0,
BX_IA_V512_VPMOVDW_WdqVdq,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,
BX_IA_V512_VPMOVQW_WdqVdq,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,
